w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z
-0.01914436,-0.00144556,0.9994013,-0.02878711,3.301784,182.1919,359.8974,-0.05569127,-0.007680837,0.9982046,0.02066779,357.6843,186.4071,358.9886,0.4343172,-0.1855551,0.879437,-0.05940361,356.7498,128.0735,337.7545,0.8529823,-0.2972693,0.2735328,0.3305032,316.5329,21.85211,33.55886,-0.5101649,0.3203949,0.786605,0.1353948,327.3223,238.26,25.76658,-0.3457309,0.7978144,0.02618797,0.4932309,327.3223,238.26,25.76658
-0.01884662,-0.001494184,0.9994085,-0.02872867,3.295159,182.1575,359.8907,-0.05489288,-0.00794383,0.9982414,0.02092589,357.6556,186.3163,358.9587,0.4346892,-0.1890434,0.8791215,-0.0495307,355.5687,128.2457,337.8786,0.8453568,-0.3006509,0.2610713,0.3561221,316.0316,18.40671,38.20351,-0.5106869,0.3190011,0.7866918,0.1362117,327.3073,238.3748,25.53609,-0.3465332,0.7973193,0.02669794,0.4934412,327.3073,238.3748,25.53609
-0.01854241,-0.001600059,0.9994154,-0.0286815,3.289943,182.1223,359.8775,-0.05398306,-0.008189797,0.9982864,0.02104951,357.642,186.2126,358.9319,0.4340831,-0.1931572,0.8790359,-0.03947095,354.3587,128.5389,337.9342,0.8360943,-0.3061833,0.2503269,0.3801771,315.3855,15.12887,42.66597,-0.5106868,0.3190012,0.7866918,0.1362117,327.3073,238.3748,25.5361,-0.347177,0.7969784,0.02704277,0.4935203,327.3073,238.3748,25.5361
-0.01826328,-0.001796888,0.999418,-0.02875923,3.29923,182.0896,359.8542,-0.0527745,-0.008469591,0.9983481,0.02107881,357.6391,186.0745,358.9026,0.4326609,-0.1974297,0.8791772,-0.02956284,353.1738,128.9259,337.9514,0.8254395,-0.313555,0.2414104,0.4025591,314.6017,12.00837,46.95789,-0.5106682,0.3182048,0.7868794,0.1370573,327.2694,238.3938,25.39745,-0.3476613,0.7968579,0.02647908,0.4934047,327.2694,238.3938,25.39745
-0.01779592,-0.002128815,0.9994195,-0.02897841,3.32496,182.0349,359.815,-0.05164164,-0.008835089,0.9984133,0.02064469,357.6897,185.9447,358.866,0.4306237,-0.2020018,0.8794,-0.02036044,352.0584,129.3741,337.8875,0.8139337,-0.3215469,0.2345584,0.423205,313.7828,9.11976,51.04612,-0.5110387,0.3177253,0.7868233,0.1371114,327.282,238.4616,25.32223,-0.3479187,0.7969446,0.02648157,0.4930832,327.282,238.4616,25.32223
-0.01761016,-0.002301002,0.9994187,-0.02910499,3.339782,182.013,359.7949,-0.0508237,-0.009198781,0.9984604,0.02023629,357.7376,185.851,358.8287,0.4279858,-0.2066132,0.8797634,-0.01248636,351.0899,129.8725,337.7406,0.801882,-0.329393,0.2300435,0.4422284,312.9682,6.537483,54.90519,-0.5107911,0.3172453,0.7871236,0.1374222,327.2872,238.4369,25.2593,-0.3482449,0.7970473,0.02574917,0.4927258,327.2872,238.4369,25.2593
-0.01761016,-0.002301002,0.9994187,-0.02910499,3.339782,182.013,359.7949,-0.04957704,-0.009265754,0.9985141,0.02064289,357.69,185.7086,358.8215,0.4252694,-0.210722,0.8801697,-0.006600222,350.3512,130.3431,337.5449,0.7896323,-0.3364499,0.2282558,0.4595458,312.1722,4.377912,58.45456,-0.5111691,0.3158073,0.7874625,0.137387,327.3684,238.5289,25.07558,-0.3488887,0.7967765,0.02606207,0.4926914,327.3684,238.5289,25.07558
-0.01751864,-0.002447431,0.9994164,-0.02922701,3.354042,182.002,359.778,-0.04879633,-0.009400045,0.9985438,0.02100509,357.6484,185.6199,358.8058,0.4226028,-0.2146318,0.8805307,-0.002497494,349.8044,130.7768,337.2824,0.776821,-0.3431606,0.2293595,0.475589,311.296,2.599862,61.77511,-0.5113379,0.3152184,0.7876062,0.1372876,327.41,238.5684,25.00446,-0.3495999,0.7964247,0.02603101,0.492758,327.41,238.5684,25.00446
-0.01749337,-0.002789348,0.9994103,-0.02941857,3.376677,181.9979,359.7391,-0.04861185,-0.009820522,0.9985022,0.02310897,357.4097,185.6028,358.7462,0.4149988,-0.2243524,0.8817207,0.003309354,348.9277,131.9101,336.4007,0.7492975,-0.3563305,0.2398106,0.5040569,309.1268,0.01427918,67.85112,-0.5117134,0.3145802,0.7876358,0.1371825,327.4491,238.6402,24.91919,-0.3503487,0.796157,0.02534409,0.4926946,327.4491,238.6402,24.91919
-0.01760563,-0.002988716,0.9994062,-0.02947386,3.383444,182.0101,359.7167,-0.04885057,-0.01009919,0.9984606,0.02425367,357.2805,185.6327,358.7072,0.4090037,-0.2310017,0.8827887,0.006216623,348.4667,132.7707,335.7282,0.734951,-0.3620956,0.2493941,0.5162718,307.8373,359.3186,70.50634,-0.5118747,0.3141414,0.787691,0.1372685,327.4625,238.6755,24.85613,-0.3504871,0.796185,0.02477304,0.4925799,327.4625,238.6755,24.85613
-0.01782531,-0.003089501,0.9994027,-0.02944881,3.380841,182.035,359.7058,-0.0490185,-0.01038032,0.9984298,0.02505374,357.1907,185.654,358.6699,0.401605,-0.2384479,0.8841783,0.009212505,348.0057,133.8182,334.9438,0.7201813,-0.3676782,0.261909,0.5268354,306.3361,359.0167,72.87068,-0.5117869,0.3142076,0.7876713,0.1375565,327.4311,238.6616,24.85201,-0.3506956,0.796165,0.02420885,0.492492,327.4311,238.6616,24.85201
-0.0181057,-0.003206629,0.9993972,-0.0294505,3.381359,182.0667,359.6933,-0.04953046,-0.01073663,0.9983805,0.02584065,357.1034,185.7151,358.6231,0.3919247,-0.247244,0.8860524,0.01329901,347.4454,135.186,334.0112,0.7048298,-0.3736531,0.2771608,0.5355188,304.5559,359.0409,74.95802,-0.5117472,0.3142444,0.7876372,0.1378148,327.4032,238.6556,24.84401,-0.3508396,0.7961729,0.02350139,0.4924108,327.4032,238.6556,24.84401
-0.01842478,-0.003305994,0.9993913,-0.02944284,3.380788,182.103,359.683,-0.0503117,-0.01108938,0.9983121,0.02682067,356.9943,185.8076,358.5746,0.3800725,-0.2574523,0.8882125,0.01849823,346.7876,136.8631,332.9134,0.6893997,-0.379411,0.2948959,0.5420444,302.5604,359.4983,76.62772,-0.5117577,0.314299,0.7875652,0.1380645,327.3736,238.6567,24.83645,-0.350626,0.796388,0.022398,0.4922667,327.3736,238.6567,24.83645
-0.01879935,-0.003343202,0.9993846,-0.02943003,3.379518,182.1459,359.68,-0.05097458,-0.01138122,0.998252,0.02766874,356.8999,185.8861,358.5341,0.3671821,-0.2675964,0.8905244,0.02315325,346.2462,138.6607,331.7599,0.6739395,-0.3843794,0.3148769,0.5467278,300.4128,0.4656595,77.83419,-0.5120987,0.3142478,0.7873683,0.1380402,327.3689,238.7094,24.81733,-0.3498453,0.796878,0.02070938,0.4921029,327.3689,238.7094,24.81733
-0.01918761,-0.003340558,0.9993793,-0.02936063,3.371682,182.1905,359.6814,-0.05163652,-0.01160324,0.9982017,0.02815683,356.8463,185.9637,358.5037,0.3532544,-0.2767673,0.893248,0.02682852,345.9087,140.5537,330.6436,0.6581836,-0.3889672,0.3366055,0.5497237,298.1029,1.879227,78.61125,-0.5120987,0.3142478,0.7873682,0.1380402,327.3689,238.7094,24.81733,-0.3489071,0.797336,0.01887482,0.4921011,327.3689,238.7094,24.81733
-0.01966366,-0.00334486,0.9993713,-0.02931671,3.366809,182.2451,359.6825,-0.05245914,-0.01176823,0.9981446,0.02859169,356.7988,186.0595,358.4795,0.3378331,-0.2863891,0.8960667,0.0302477,345.6579,142.6245,329.4252,0.6414944,-0.3945666,0.3593684,0.551051,295.54,3.485673,79.1279,-0.512992,0.3144305,0.7867256,0.1379715,327.3373,238.8399,24.80474,-0.3480965,0.7976653,0.01703997,0.4922081,327.3373,238.8399,24.80474
-0.02018198,-0.003372834,0.9993626,-0.02925579,3.360054,182.3045,359.6808,-0.05337285,-0.01182962,0.9980745,0.02930925,356.7184,186.166,358.4651,0.3217912,-0.2966162,0.8985578,0.03261046,345.552,144.7458,328.0763,0.6241161,-0.4006767,0.3827958,0.5508222,292.8031,5.391323,79.27765,-0.5130084,0.3148796,0.786437,0.1385292,327.2509,238.8336,24.82652,-0.3475839,0.7978102,0.01538799,0.4923899,327.2509,238.8336,24.82652
-0.02068935,-0.003361569,0.9993546,-0.02917707,3.351167,182.3628,359.6837,-0.05415602,-0.01176176,0.9980212,0.02971489,356.6728,186.2565,358.4677,0.3062404,-0.3060268,0.9008029,0.0334532,345.6583,146.747,326.7752,0.6055002,-0.4075433,0.4070778,0.5491505,289.8426,7.680608,79.01424,-0.5128092,0.3154891,0.7861831,0.1393207,327.1368,238.7915,24.8637,-0.3472445,0.7979017,0.01387929,0.4925264,327.1368,238.7915,24.8637
-0.0211242,-0.003252195,0.999351,-0.028997,3.330403,182.4131,359.6972,-0.05497155,-0.01165762,0.997985,0.02946659,356.7018,186.3494,358.4785,0.2905859,-0.3132498,0.9034944,0.03365064,345.9447,148.6974,325.7124,0.5859494,-0.414262,0.4318718,0.5463857,286.782,10.66133,78.06717,-0.5127627,0.315975,0.7858728,0.1401371,327.0232,238.7757,24.87856,-0.3472821,0.7978718,0.01248256,0.4925851,327.0232,238.7757,24.87856
-0.0211242,-0.003252195,0.999351,-0.028997,3.330403,182.4131,359.6972,-0.05595356,-0.01161293,0.9979342,0.02936353,356.7148,186.4619,358.481,0.2751613,-0.318404,0.9065491,0.03277885,346.4286,150.5443,324.8778,0.5656031,-0.4210202,0.4563233,0.542775,283.6824,14.4831,76.23679,-0.5130025,0.315902,0.7856081,0.140907,326.9403,238.817,24.81769,-0.3477578,0.7977594,0.01107068,0.4924656,326.9403,238.817,24.81769
-0.0211242,-0.003252195,0.999351,-0.028997,3.330403,182.4131,359.6972,-0.05640353,-0.01141081,0.9979262,0.02884439,356.7736,186.512,358.5062,0.2604589,-0.323067,0.9093087,0.0307765,347.0405,152.2477,324.0952,0.5452249,-0.4265909,0.4807714,0.5381539,280.6937,20.54281,72.16841,-0.5130025,0.315902,0.7856082,0.1409071,326.9403,238.817,24.81768,-0.3484554,0.7976698,0.009513084,0.4921504,326.9403,238.817,24.81768
-0.02223477,-0.003144364,0.999313,-0.02948593,3.3865,182.5408,359.7146,-0.05747876,-0.01126613,0.9978737,0.0285918,356.8031,186.6346,358.521,0.2472811,-0.326906,0.9117241,0.02727692,347.7948,153.6991,323.4104,0.5258145,-0.429215,0.5062076,0.5320222,278.1087,32.42847,62.3519,-0.5141975,0.3139316,0.7854249,0.1419718,326.9164,239.0516,24.47558,-0.3492557,0.7975457,0.007898234,0.4918123,326.9164,239.0516,24.47558
-0.02261968,-0.003117314,0.9993012,-0.02959733,3.399307,182.5851,359.7193,-0.05841254,-0.01097163,0.9978203,0.02868429,356.792,186.7411,358.5511,0.2355053,-0.3294111,0.9140741,0.02224195,348.7075,154.9066,322.8849,0.5076699,-0.4286066,0.5327424,0.5241694,276.4473,54.65205,42.27502,-0.5149348,0.3125667,0.7853836,0.1425381,326.9209,239.2,24.25189,-0.3503163,0.7972229,0.006233875,0.4916052,326.9209,239.2,24.25189
-0.02296463,-0.003075763,0.9992905,-0.02969719,3.41074,182.6248,359.7255,-0.05895542,-0.0105596,0.9977887,0.02882189,356.7742,186.8024,358.5956,0.2238621,-0.3309909,0.9165425,0.01676998,349.6924,156.0584,322.4788,0.4909085,-0.4247766,0.5595677,0.5152264,276.455,83.41203,15.72844,-0.5156649,0.3113008,0.7852692,0.1432981,326.8995,239.346,24.02943,-0.3516545,0.7966762,0.004536513,0.4915549,326.8995,239.346,24.02943
-0.02326794,-0.003010351,0.999281,-0.02978729,3.420976,182.6598,359.7342,-0.05927068,-0.01014724,0.9977781,0.02869079,356.7868,186.8371,358.6427,0.2107688,-0.3324564,0.9191781,0.01270512,350.5899,157.4065,322.1149,0.4744195,-0.4194766,0.5857581,0.5058194,277.8659,106.1846,355.1871,-0.516322,0.3105319,0.7849776,0.1441951,326.8352,239.4699,23.86067,-0.3532402,0.7959778,0.002639424,0.4915629,326.8352,239.4699,23.86067
-0.023573,-0.002858907,0.9992714,-0.02988406,3.431739,182.6953,359.7529,-0.06028982,-0.009817306,0.9977168,0.02881272,356.772,186.9534,358.6763,0.1967896,-0.3334709,0.9219418,0.009727117,351.4204,158.8751,321.8321,0.4593336,-0.4125086,0.6114317,0.494976,280.1839,119.8578,343.6664,-0.5174646,0.3090057,0.7845179,0.1458702,326.7239,239.6919,23.53788,-0.3547471,0.7953673,0.00040368,0.4914733,326.7239,239.6919,23.53788
-0.023573,-0.002858907,0.9992714,-0.02988406,3.431739,182.6953,359.7529,-0.06168717,-0.009630511,0.9976344,0.0287737,356.7769,187.1133,358.6935,0.1829745,-0.3337739,0.9246964,0.007230278,352.2115,160.3258,321.6579,0.4593335,-0.4125086,0.6114316,0.494976,280.1838,119.8579,343.6664,-0.5174646,0.3090057,0.7845179,0.1458702,326.7239,239.6919,23.53788,-0.3547471,0.7953671,0.000403687,0.4914734,326.7239,239.6919,23.53788
-0.02440681,-0.002696926,0.9992266,-0.03071654,3.526903,182.7915,359.7767,-0.06345053,-0.009137412,0.9975406,0.02834899,356.8242,187.3137,358.7473,0.1699916,-0.3326929,0.9275765,0.00452007,353.0216,161.6583,321.6653,0.438543,-0.3872485,0.6640593,0.4655581,286.6714,129.343,338.3206,-0.5184885,0.3076985,0.7839516,0.1480257,326.5529,239.8954,23.21784,-0.357512,0.7943159,-0.005154565,0.4911428,326.5529,239.8954,23.21784
-0.02440681,-0.002696926,0.9992266,-0.03071654,3.526903,182.7915,359.7767,-0.06345053,-0.009137412,0.9975406,0.02834899,356.8242,187.3137,358.7473,0.1570931,-0.3310914,0.9304262,0.002770945,353.7319,163.0079,321.7611,0.4296272,-0.3722392,0.6884193,0.450486,289.9326,131.2915,338.4123,-0.5189473,0.306818,0.7838022,0.1490332,326.4909,239.9947,23.03715,-0.359259,0.7935309,-0.007874917,0.4911009,326.4909,239.9947,23.03715
-0.02490942,-0.002606092,0.9992001,-0.03117739,3.579575,182.8495,359.7902,-0.06505263,-0.008649216,0.9974619,0.0276306,356.9048,187.4952,358.8036,0.1432903,-0.329066,0.933369,0.002460834,354.3243,164.5037,321.9319,0.4079116,-0.3506711,0.7264519,0.4276749,294.8439,135.8385,337.5294,-0.5195823,0.3060349,0.7835039,0.149996,326.4224,240.1189,22.86228,-0.3613216,0.7925444,-0.01070579,0.491127,326.4224,240.1189,22.86228
-0.02524751,-0.002553209,0.9991832,-0.03145019,3.610759,182.8885,359.7982,-0.06576601,-0.008333523,0.9974388,0.02686066,356.9913,187.575,358.8434,0.1297164,-0.32607,0.9364014,0.00215799,354.9149,165.967,322.2284,0.4079116,-0.3506712,0.7264519,0.4276749,294.8439,135.8385,337.5294,-0.5205724,0.3049481,0.7831154,0.1508028,326.3797,240.3044,22.64467,-0.3634697,0.7915962,-0.01402009,0.490988,326.3797,240.3044,22.64467
-0.02559935,-0.002460324,0.9991656,-0.03173353,3.643031,182.9293,359.811,-0.06713985,-0.008075367,0.9973779,0.02577838,357.1147,187.7305,358.8772,0.1070588,-0.3177548,0.9421096,0.000260793,356.0705,168.3442,323.1248,0.3982678,-0.3388433,0.7438238,0.4162866,297.2286,137.2857,337.8521,-0.5215123,0.3039385,0.7826645,0.1519309,326.3005,240.4836,22.41945,-0.3678721,0.7897596,-0.02154667,0.4903935,326.3005,240.4836,22.41945
-0.02600569,-0.002392675,0.9991474,-0.03198052,3.671214,182.9762,359.821,-0.06874266,-0.007616845,0.9972847,0.02529647,357.168,187.9128,358.9289,0.09870356,-0.3124698,0.944786,-0.000465348,356.514,169.2138,323.7279,0.3860227,-0.3087858,0.7762983,0.3911511,302.2534,137.9014,340.5806,-0.5223566,0.3031968,0.7821385,0.1532146,326.1912,240.6438,22.22019,-0.3701883,0.7888072,-0.02567747,0.4899847,326.1912,240.6438,22.22019
-0.02647105,-0.002349673,0.9991262,-0.03225843,3.703019,183.0298,359.8285,-0.07017881,-0.007053137,0.9971945,0.02507236,357.1906,188.076,358.9911,0.09097216,-0.306711,0.9474449,-0.000830244,356.8913,170.0292,324.3952,0.3842493,-0.2891629,0.7920285,0.3760699,305.1212,137.1601,342.9128,-0.5231932,0.3026756,0.7815092,0.1545967,326.058,240.7994,22.04057,-0.3728518,0.7876858,-0.02986097,0.4895318,326.058,240.7994,22.04057
-0.02708171,-0.002305351,0.9991009,-0.03254239,3.73553,183.1,359.8367,-0.07138658,-0.006416339,0.997109,0.02523321,357.1682,188.2133,359.0593,0.08360831,-0.3008591,0.9499957,-0.001436647,357.2729,170.7989,325.074,0.3865932,-0.2636222,0.808485,0.3569331,308.6497,135.6079,346.0757,-0.5239437,0.302259,0.7808644,0.1561202,325.9061,240.9416,21.86804,-0.3759604,0.7862346,-0.03368819,0.4892386,325.9061,240.9416,21.86804
-0.02782014,-0.002229394,0.9990733,-0.03276804,3.76127,183.1851,359.8489,-0.07291566,-0.005924504,0.996993,0.02556043,357.1281,188.3882,359.1084,0.07580504,-0.2955365,0.9523192,-0.000548013,357.4918,171.6718,325.7009,0.3927554,-0.2325653,0.8247973,0.333716,312.8465,133.5753,349.7078,-0.5246859,0.3016941,0.7802501,0.1577833,325.7496,241.0886,21.66962,-0.3791678,0.7847993,-0.03751354,0.4887893,325.7496,241.0886,21.66962
-0.02851561,-0.002212059,0.9990454,-0.03302484,3.790748,183.2651,359.8543,-0.07411243,-0.005502318,0.9969107,0.02542569,357.141,188.5244,359.1544,0.06725113,-0.2898676,0.9546991,0.002073511,357.5386,172.685,326.3785,0.4022747,-0.1965129,0.8401769,0.3060411,317.7504,131.3494,353.4852,-0.5256347,0.3008526,0.7796336,0.1592731,325.6237,241.2739,21.43881,-0.3821369,0.7835723,-0.04155745,0.488118,325.6237,241.2739,21.43881
-0.02920902,-0.002139078,0.9990166,-0.0332909,3.821097,183.345,359.8662,-0.07503051,-0.005127202,0.9968554,0.02497519,357.19,188.6284,359.1986,0.05824774,-0.2842681,0.9569542,0.006141085,357.4283,173.7943,327.0508,0.4115167,-0.1574424,0.8539742,0.2767571,322.9676,129.5318,357.0472,-0.526677,0.3001123,0.7789274,0.1606751,325.4982,241.4715,21.21983,-0.3849566,0.7824896,-0.04594427,0.4872456,325.4982,241.4715,21.21983
-0.02988797,-0.002009625,0.9989895,-0.0335079,3.845612,183.4235,359.8845,-0.07625352,-0.004812757,0.9967703,0.02472989,357.2163,188.7679,359.2333,0.0491621,-0.278875,0.9589999,0.01146927,357.1674,174.9512,327.6963,0.4183094,-0.116994,0.8659922,0.2477652,328.1967,128.3458,0.3137178,-0.5278206,0.2990227,0.778269,0.162138,325.3867,241.6955,20.95094,-0.3881195,0.7812572,-0.05114362,0.4861944,325.3867,241.6955,20.95094
-0.03050192,-0.001858182,0.9989641,-0.03372306,3.869811,183.4946,359.9049,-0.07742347,-0.004592865,0.9966859,0.02453752,357.2372,188.9017,359.2569,0.0402876,-0.273794,0.9607742,0.01808722,356.7429,176.1227,328.2981,0.4224162,-0.07620595,0.8760221,0.2198706,333.2817,127.717,3.352675,-0.5289472,0.297139,0.7779068,0.1636599,325.3218,241.938,20.58638,-0.3919011,0.7794546,-0.05467831,0.4856693,325.3218,241.938,20.58638
-0.03109489,-0.001743614,0.9989416,-0.03385277,3.884323,183.5632,359.9208,-0.07838476,-0.004276815,0.996603,0.02490431,357.1932,189.0118,359.287,-0.03174022,0.2688324,-0.9623064,-0.02623742,356.126,177.301,328.8745,0.4228309,-0.0369601,0.8843182,0.1944987,337.9601,127.6946,6.138077,-0.5297722,0.2950287,0.7778169,0.1652294,325.2754,242.1402,20.20655,-0.39586,0.7774368,-0.05810618,0.4852948,325.2754,242.1402,20.20655
-0.03171189,-0.001601404,0.9989194,-0.0339411,3.893977,183.6346,359.9399,-0.07951738,-0.003965925,0.9965053,0.02527185,357.1491,189.1416,359.316,-0.02359827,0.2638196,-0.9636266,-0.03558774,355.3518,178.4648,329.4401,0.4197276,0.000759509,0.8910719,0.1726832,342.1149,128.1613,8.843904,-0.5305269,0.2930584,0.777698,0.1668652,325.2155,242.3301,19.8417,-0.3995848,0.7755156,-0.06168863,0.4848738,325.2155,242.3301,19.8417
-0.03223316,-0.001488322,0.9989006,-0.0340082,3.901279,183.6949,359.9551,-0.08054845,-0.0035534,0.9964147,0.0256359,357.1044,189.2595,359.3568,-0.01604019,0.2588175,-0.9647259,-0.04539366,354.4976,179.5711,329.9851,0.4137035,0.03619079,0.896525,0.1542169,345.7251,129.0185,11.45655,-0.5317219,0.2909319,0.7773291,0.1684935,325.1563,242.5944,19.43753,-0.4029839,0.7737409,-0.06544035,0.4844037,325.1563,242.5944,19.43753
-0.03266862,-0.001314183,0.9988847,-0.03406695,3.907379,183.7456,359.9771,-0.08163445,-0.003364064,0.9963221,0.02583046,357.0811,189.3842,359.3735,-0.009305909,0.2538441,-0.9656182,-0.05530393,353.5965,180.5826,330.5098,0.404689,0.06854512,0.9009677,0.1406635,348.5807,130.2154,14.0139,-0.5317221,0.290932,0.7773292,0.1684936,325.1563,242.5944,19.43753,-0.4062242,0.7719854,-0.0698484,0.4838824,325.1563,242.5944,19.43753
-0.03299397,-0.001170338,0.9988693,-0.03421087,3.923333,183.7836,-0.004624551,-0.08241867,-0.003173285,0.9962522,0.0260528,357.0544,189.4741,359.3909,-0.00334534,0.2485938,-0.9663898,-0.06542795,352.639,181.506,331.0512,0.3935445,0.0991255,0.9046342,0.1301316,350.9427,131.6566,16.57841,-0.5344676,0.2865067,0.7762766,0.1722016,324.9977,243.1957,18.56129,-0.4094898,0.7701194,-0.07303419,0.4836328,324.9977,243.1957,18.56129
-0.03327999,-0.000986064,0.9988577,-0.03427789,3.930312,183.8172,0.01789887,-0.083177,-0.003067018,0.996189,0.02607137,357.0518,189.5611,359.4006,0.001657635,0.2432219,-0.9670483,-0.07521906,351.6815,182.305,331.5971,0.3811267,0.1291179,0.9074866,0.1205789,353.0833,133.2666,19.1868,-0.5355394,0.2847757,0.7756691,0.174465,324.8533,243.4474,18.16513,-0.4128118,0.7681614,-0.07620594,0.4834328,324.8533,243.4474,18.16513
-0.0335498,-0.000767612,0.9988499,-0.03424475,3.925668,183.849,0.04389705,-0.08355594,-0.003002626,0.9961522,0.02627285,357.0284,189.6048,359.4049,0.005931199,0.237934,-0.9675412,-0.08494923,350.7025,183.0147,332.1232,0.3679419,0.1595769,0.9094307,0.1099541,355.2642,135.0297,21.86575,-0.5364522,0.2831313,0.7751271,0.1767317,324.7075,243.6742,17.78502,-0.4161507,0.7660979,-0.07923669,0.4833577,324.7075,243.6742,17.78502
-0.03371635,-0.000600014,0.9988439,-0.03426237,3.927031,183.8688,0.06384922,-0.08364746,-0.002990451,0.9961358,0.02661259,356.9895,189.6156,359.4027,0.009796321,0.2327675,-0.9678664,-0.09464799,349.7087,183.6726,332.624,0.3543026,0.1893614,0.9104703,0.09826675,357.4348,136.9165,24.51073,-0.5374993,0.2813594,0.7746369,0.1785212,324.617,243.9182,17.4136,-0.4191839,0.7641186,-0.08232807,0.4833533,324.617,243.9182,17.4136
-0.03376386,-0.000447629,0.9988418,-0.03427901,3.928344,183.8748,0.08158389,-0.08386382,-0.00308026,0.9961084,0.02694025,356.9531,189.6412,359.3886,0.01344867,0.2275825,-0.968079,-0.1041592,348.7233,184.2952,333.1172,0.3398157,0.2160911,0.9109026,0.0899262,359.0279,138.8497,27.05579,-0.5385036,0.2794581,0.7742537,0.1801352,324.5552,244.1563,17.04033,-0.422085,0.7621787,-0.08610311,0.4832335,324.5552,244.1563,17.04033
-0.03368413,-0.000247261,0.9988464,-0.03422536,3.921429,183.8665,0.1040494,-0.08388607,-0.003124173,0.996103,0.02706088,356.9397,189.644,359.3824,0.01734969,0.2227297,-0.9680757,-0.113667,347.74,184.9445,333.555,0.3247879,0.2379141,0.9111026,0.08832963,359.6327,140.6636,29.40074,-0.5392776,0.2776087,0.7739767,0.1818613,324.4841,244.3598,16.67645,-0.4252221,0.7599931,-0.08865514,0.4834641,324.4841,244.3598,16.67645
